Date,Close
5/14/19,36.93
5/15/19,37.9
5/16/19,38.3
5/17/19,37.5
5/20/19,37.15
5/21/19,37.47
5/22/19,38.58
5/23/19,37.19
5/24/19,37.41
5/28/19,37.29
5/29/19,36.85
5/30/19,37.14
5/31/19,36.44
6/3/19,34.43
6/4/19,36.1
6/5/19,36.33
6/6/19,36.59
6/7/19,37.93
6/10/19,37.64
6/11/19,37.21
6/12/19,37.49
6/13/19,36.34
6/14/19,36.15
6/17/19,36.44
6/18/19,36.65
6/19/19,36.29
6/20/19,35.44
6/21/19,35.02
6/24/19,35.58
6/25/19,34.72
6/26/19,35.22
6/27/19,34.75
6/28/19,34.9
7/1/19,36.08
7/2/19,36.22
7/3/19,36.02
7/5/19,36.25
7/8/19,36.45
7/9/19,37.65
7/10/19,37.47
7/11/19,37.21
7/12/19,37.84
7/15/19,38.68
7/16/19,37.99
7/17/19,37.7
7/18/19,37.66
7/19/19,36.77
7/22/19,37.58
7/23/19,37.9
7/24/19,38.73
7/25/19,38.12
7/26/19,41.52
7/29/19,41.5
7/30/19,41
7/31/19,42.31
8/1/19,42.08
8/2/19,42.85
8/5/19,40.37
8/6/19,41.32
8/7/19,41.73
8/8/19,42.07
8/9/19,41.53
8/12/19,40.48
8/13/19,41.81
8/14/19,40.65
8/15/19,40.09
8/16/19,40.58
8/19/19,41.7
8/20/19,42.29
8/21/19,42.8
8/22/19,42.18
8/23/19,41
8/26/19,41.44
8/27/19,42.14
8/28/19,41.68
8/29/19,42.49
8/30/19,42.65
9/3/19,41.96
9/4/19,43.36
9/5/19,45.3
9/6/19,45.42
9/9/19,44.26
9/10/19,43.25
9/11/19,43.25
9/12/19,43.2
9/13/19,42.63
9/16/19,42.76
9/17/19,43.24
9/18/19,43.24
9/19/19,42.93
9/20/19,43.23
9/23/19,43.38
9/24/19,41.42
9/25/19,42.5
9/26/19,42.44
9/27/19,41.35
9/30/19,41.2
10/1/19,40.25
10/2/19,39.7
10/3/19,40
10/4/19,40.36
10/7/19,40.8
10/8/19,39.7
10/9/19,39.5
10/10/19,39.54
10/11/19,40.36
10/14/19,39.78
10/15/19,40.28
10/16/19,39.91
10/17/19,39.61
10/18/19,38.99
10/21/19,40.09
10/22/19,38.81
10/23/19,38.83
10/24/19,30.75
10/25/19,30.3
10/28/19,30.06
10/29/19,29.85
10/30/19,29.86
10/31/19,29.97
11/1/19,29.62
11/4/19,30.05
11/5/19,29.81
11/6/19,29.54
11/7/19,29.05
11/8/19,29.21
11/11/19,29.34
11/12/19,29.05
11/13/19,29.08
11/14/19,28.89
11/15/19,29.25
11/18/19,29.49
11/19/19,29.44
11/20/19,29.17
11/21/19,29.79
11/22/19,30.03
11/25/19,30.54
11/26/19,30.96
11/27/19,31.17
11/29/19,30.91
12/2/19,30.42
12/3/19,29.97
12/4/19,30
12/5/19,30.04
12/6/19,30.19
12/9/19,30.21
12/10/19,29.84
12/11/19,30.55
12/12/19,30.3
12/13/19,30.39
12/16/19,30.97
12/17/19,30.7
12/18/19,31.68
12/19/19,32.03
12/20/19,32.13
12/23/19,32.43
12/24/19,32.5
12/26/19,32.63
12/27/19,32.55
12/30/19,32.03
